Céline Dion on Her New Album, ‘Courage,’ and How She Chose the Songs for Her Spotify Singles	FEBRUARY 26, 2020	https://newsroom.spotify.com/2020-02-26/celine-dion-on-her-new-album-courage-and-how-she-chose-the-songs-for-her-spotify-singles/
Comedian Rhys Darby Answers the Universe’s Most Extra Terrestrial Questions in New Spotify Exclusive Podcast ‘Aliens Like Us’	FEBRUARY 26, 2020	https://newsroom.spotify.com/2020-02-26/comedian-rhys-darby-answers-the-universes-most-extra-terrestrial-questions-in-new-spotify-exclusive-podcast-aliens-like-us/
The Power of Anchor-Made Podcasts in Indonesia: Spotify Highlights Top Shows, Including ‘Do You See What I See’	FEBRUARY 26, 2020	https://newsroom.spotify.com/2020-02-26/the-power-of-anchor-made-podcasts-in-indonesia-spotify-highlights-top-shows-including-do-you-see-what-i-see/
From BTS to BLACKPINK, the Power of K-Pop Has No Bounds	FEBRUARY 24, 2020	https://newsroom.spotify.com/2020-02-24/from-bts-to-blackpink-the-power-of-k-pop-has-no-bounds/
What’s New This Week in Spotify Podcasts	FEBRUARY 21, 2020	https://newsroom.spotify.com/2020-02-21/whats-new-this-week-in-spotify-podcasts-2/
Spotify Refreshes Popular Playlist New Music Friday with Global Rebrand	FEBRUARY 21, 2020	https://newsroom.spotify.com/2020-02-21/spotify-refreshes-popular-playlist-new-music-friday-with-global-rebrand/
Get to Know the Finalists for the 2020 Spotify Awards	FEBRUARY 19, 2020	https://newsroom.spotify.com/2020-02-19/get-to-know-the-finalists-for-the-2020-spotify-awards/
Conoce a los finalistas de los Spotify Awards 2020	FEBRUARY 19, 2020	https://newsroom.spotify.com/2020-02-19/conoce-a-los-finalistas-de-los-spotify-awards-2020/
Spotify Amplifies Year-round Celebration of Black History with ‘Phenomenal Black Music’ Campaign	FEBRUARY 19, 2020	https://newsroom.spotify.com/2020-02-19/spotify-amplifies-year-round-celebration-of-black-history-with-phenomenal-black-music-campaign/
Unwrapping Wrapped 2019: Spotify VP of Engineering Tyson Singer Explains	FEBRUARY 18, 2020	https://newsroom.spotify.com/2020-02-18/unwrapping-wrapped-2019-spotify-vp-of-engineering-tyson-singer-explains/
3 Ways We’ve Changed the Podcast Show Page to Help You Find New Shows You’ll Love, Faster	FEBRUARY 18, 2020	https://newsroom.spotify.com/2020-02-18/3-ways-weve-changed-the-podcast-show-page-to-help-you-find-new-shows-youll-love-faster/
Spotify’s New London HQ Opens Doors with Performances from Dermot Kennedy and Joy Crookes	FEBRUARY 17, 2020	https://newsroom.spotify.com/2020-02-17/spotifys-new-london-hq-opens-doors-with-performances-from-dermot-kennedy-and-joy-crookes/
‘Last Podcast on the Left’—Now Exclusively, and Scarily, on Spotify	FEBRUARY 14, 2020	https://newsroom.spotify.com/2020-02-14/last-podcast-on-the-left-now-exclusively-and-scarily-on-spotify/
What’s New This Week in Spotify Podcasts	FEBRUARY 14, 2020	https://newsroom.spotify.com/2020-02-14/whats-new-this-week-in-spotify-podcasts/
Celebration Expert Darcy Miller Shares Her Tips and Songs For Valentine’s Day	FEBRUARY 14, 2020	https://newsroom.spotify.com/2020-02-14/celebration-expert-darcy-miller-shares-her-tips-and-songs-for-valentines-day/
Berlin Hip-Hop Duo Hoe__mies Creates Space for Marginalized Voices with New Podcast ‘Realitäter*innen’	FEBRUARY 13, 2020	https://newsroom.spotify.com/2020-02-13/berlin-hip-hop-duo-hoe__mies-creates-space-for-marginalized-voices-with-new-podcast-realitaterinnen/
Preview the New Spotify Original Podcast ‘The Last Degree of Kevin Bacon’	FEBRUARY 12, 2020	https://newsroom.spotify.com/2020-02-12/preview-the-new-spotify-original-podcast-the-last-degree-of-kevin-bacon/
Quiz: Can You Match the Songwriter to Their Work?	FEBRUARY 12, 2020	https://newsroom.spotify.com/2020-02-12/quiz-can-you-match-the-songwriter-to-their-work/
Here’s How to Play Spotify on Samsung’s Recently Unveiled Devices	FEBRUARY 11, 2020	https://newsroom.spotify.com/2020-02-11/heres-how-to-play-spotify-on-samsungs-recently-unveiled-devices/
Street Artist Shepard Fairey Shares the Music That Has Shaped His 50 Years of Inspiration	FEBRUARY 11, 2020	https://newsroom.spotify.com/2020-02-11/street-artist-shepard-fairey-shares-the-music-that-has-shaped-his-50-years-of-inspiration/
Spotify Reveals ‘Legendary’ Top Love Song Ahead of Valentine’s Day	FEBRUARY 11, 2020	https://newsroom.spotify.com/2020-02-11/spotify-reveals-legendary-top-love-song-ahead-of-valentines-day/
Spotify Reports Fourth Quarter and Full-Year 2019 Earnings	FEBRUARY 5, 2020	https://newsroom.spotify.com/2020-02-05/spotify-reports-fourth-quarter-and-full-year-2019-earnings/
How Spotify Spotlights Breaking Latin Talent	FEBRUARY 4, 2020	https://newsroom.spotify.com/2020-02-04/how-spotify-spotlights-breaking-latin-talent/
Cuatro podcasts en español que deberías escuchar ya	JANUARY 31, 2020	https://newsroom.spotify.com/2020-01-31/cuatro-podcasts-en-espanol-que-deberias-escuchar-ya/
